1, 1.0, 0.12900516033172607, 9.43
2, 1.0, 0.3669827747344971, 26.95
3, 0.98, 0.6510238909721374, 49.87
4, 0.93, 0.8956521248817444, 76.72
5, 0.82, 1.213437418937683, 97.43
6, 0.67, 1.5636792826652526, 114.51
7, 0.42, 1.7949872279167176, 130.95
8, 0.27, 1.9318239092826843, 141.89
9, 0.22, 0.7188919973373413, 142.61
10, 0.14, 0.6386428356170655, 146.33
11, 0.04, 0.6776291584968567, 148.94
12, 0.02, 1.3816662907600403, 149.5
13, 0.01, 1.9654683899879455, 149.95
14, 0.01, 1.3658880734443664, 149.95
15, 0.01, 0.7400332546234131, 149.88
16, 0.0, 1.2528167796134948, 150.0
17, 0.0, 1.954588429927826, 150.0
18, 0.0, 1.9425477576255799, 150.0
19, 0.0, 1.0480411505699159, 150.0
20, 0.0, 0.7915952134132386, 150.0
