1, 1.0, 0.046048405170440676, 8.63
2, 1.0, 0.14032845497131347, 26.12
3, 1.0, 0.2477133798599243, 47.0
4, 1.0, 0.36220215320587157, 75.71
5, 1.0, 0.4581364870071411, 105.59
6, 1.0, 0.6960779213905335, 133.11
7, 1.0, 0.8891280913352966, 170.02
8, 1.0, 1.0642240738868713, 203.42
9, 1.0, 1.4206279230117798, 243.47
10, 1.0, 1.6373847556114196, 280.08
11, 0.99, 1.7725529408454894, 313.07
12, 0.91, 2.239988000392914, 383.44
13, 0.89, 2.350726809501648, 410.56
14, 0.91, 2.491104769706726, 434.84
15, 0.82, 2.9187446546554567, 483.14
16, 0.75, 3.071327319145203, 521.51
17, 0.62, 3.355121829509735, 572.97
18, 0.6, 3.587549169063568, 602.0
19, 0.47, 3.704906396865845, 630.44
20, 0.47, 3.75134468793869, 644.09
