1, 1.0, 0.03722967863082886, 7.19
2, 1.0, 0.15011457681655885, 27.54
3, 1.0, 0.2695926237106323, 50.26
4, 1.0, 0.3439278793334961, 76.88
5, 1.0, 0.7225889086723327, 98.99
6, 1.0, 0.8824983596801758, 129.5
7, 0.99, 1.091297719478607, 165.34
8, 0.91, 1.3634645533561707, 215.72
9, 0.92, 1.4385293102264405, 232.53
10, 0.88, 1.3265565848350525, 267.05
11, 0.75, 1.6366731476783754, 300.26
12, 0.71, 1.0189614629745483, 312.34
13, 0.6, 1.0348533058166505, 335.41
14, 0.48, 2.478099546432495, 365.02
15, 0.33, 2.396355862617493, 365.11
16, 0.29, 2.0984383726119997, 379.57
17, 0.12, 1.8766931366920472, 390.79
18, 0.09, 2.5820398354530334, 392.36
19, 0.04, 2.537065691947937, 396.86
20, 0.08, 2.7075270771980287, 396.95
